value,pos
80.36065,21470
80.361,21471
80.36226,21472
80.36408,21473
80.36414,21474
80.3645,21475
80.36925,21476
80.37106,21477
80.37884,21478
80.37904,21479
80.38381,21480
80.38393,21481
80.38568,21482
80.38958,21483
80.3919,21484
80.39389,21485
80.39945,21486
80.40293,21487
80.40739,21488
80.40791,21489
80.41094,21490
80.41237,21491
80.4124,21492
80.4124,21493
80.41265,21494
80.41323,21495
80.41561,21496
80.41589,21497
80.41596,21498
80.41667,21499
80.42355,21500
80.42578,21501
80.42775,21502
80.42919,21503
80.42995,21504
80.43345,21505
80.43574,21506
80.43755,21507
80.43783,21508
80.44275,21509
80.44319,21510
80.44865,21511
80.44865,21512
80.44912,21513
80.45311,21514
80.4543,21515
80.45693,21516
80.45986,21517
80.46035,21518
80.46128,21519
80.46128,21520
80.46128,21521
80.46143,21522
80.46143,21523
80.46489,21524
80.47027,21525
80.47518,21526
80.47702,21527
80.47958,21528
80.48021,21529
80.48158,21530
80.48384,21531
80.48787,21532
80.48885,21533
80.48922,21534
80.49369,21535
80.49491,21536
80.49842,21537
80.49892,21538
80.49925,21539
80.5,21540
80.5,21541
80.5,21542
80.5,21543
80.5,21544
80.5,21545
80.50821,21546
80.50904,21547
80.50907,21548
80.50956,21549
80.51261,21550
80.51317,21551
80.51317,21552
80.5132,21553
80.51444,21554
80.51813,21555
80.52986,21556
80.53126,21557
80.54689,21558
80.54721,21559
80.54872,21560
80.55387,21561
80.55394,21562
80.55438,21563
80.56035,21564
80.56494,21565
80.56585,21566
80.56854,21567
80.5687,21568
80.57433,21569
80.57564,21570
80.57632,21571
80.57666,21572
80.57776,21573
80.57961,21574
80.5797,21575
80.58333,21576
80.58333,21577
80.58333,21578
80.58985,21579
80.59324,21580
80.59377,21581
80.59529,21582
80.59529,21583
80.59529,21584
80.59733,21585
80.59875,21586
80.60089,21587
80.60402,21588
80.60402,21589
80.6068,21590
80.60686,21591
80.60686,21592
80.60686,21593
80.60938,21594
80.61314,21595
80.61471,21596
80.61736,21597
80.61939,21598
80.62204,21599
80.62204,21600
80.62622,21601
80.63347,21602
80.63423,21603
80.63425,21604
80.63573,21605
80.63601,21606
80.63611,21607
80.63828,21608
80.64159,21609
80.64482,21610
80.64679,21611
80.64878,21612
80.64985,21613
80.65025,21614
80.65196,21615
80.65294,21616
80.65294,21617
80.65295,21618
80.65722,21619
80.66667,21620
80.66944,21621
80.67042,21622
80.67042,21623
80.67661,21624
80.67661,21625
80.67906,21626
80.67957,21627
80.68113,21628
80.68202,21629
80.68203,21630
80.68839,21631
80.69059,21632
80.69211,21633
80.69278,21634
80.69295,21635
80.69777,21636
80.69824,21637
80.70097,21638
80.70328,21639
80.7058,21640
80.70697,21641
80.71078,21642
80.71225,21643
80.71788,21644
80.71823,21645
80.71842,21646
80.71919,21647
80.72008,21648
80.72008,21649
80.7214,21650
80.72663,21651
80.72729,21652
80.73092,21653
80.73146,21654
80.7326,21655
80.73331,21656
80.7334,21657
80.7334,21658
80.7334,21659
80.7334,21660
80.73512,21661
80.73541,21662
80.73569,21663
80.73928,21664
80.73928,21665
80.74075,21666
80.74093,21667
80.74288,21668
80.74417,21669
80.74826,21670
80.74843,21671
80.7499,21672
80.7499,21673
80.75,21674
80.75,21675
80.75282,21676
80.75988,21677
80.76181,21678
80.76376,21679
80.76708,21680
80.77057,21681
80.77262,21682
80.7779,21683
80.78133,21684
80.78185,21685
80.78589,21686
80.78932,21687
80.79135,21688
80.79813,21689
80.80073,21690
80.80309,21691
80.80328,21692
80.80694,21693
80.81008,21694
80.81048,21695
80.81086,21696
80.81086,21697
80.81086,21698
80.81397,21699
80.82629,21700
80.82635,21701
80.82692,21702
80.82714,21703
80.82773,21704
80.82837,21705
80.82965,21706
80.83016,21707
80.83333,21708
80.83752,21709
80.83758,21710
80.8381,21711
80.84063,21712
80.84138,21713
80.8426,21714
80.84364,21715
80.84517,21716
80.84796,21717
80.84822,21718
80.84825,21719
80.84873,21720
80.84873,21721
80.84873,21722
80.84961,21723
80.85099,21724
80.85245,21725
80.85407,21726
80.86203,21727
80.868,21728
80.87323,21729
80.87501,21730
80.87501,21731
80.87743,21732
80.87786,21733
80.88214,21734
80.88947,21735
80.89107,21736
80.89107,21737
80.89135,21738
80.89472,21739
80.90024,21740
80.90482,21741
80.9079,21742
80.90922,21743
80.91054,21744
80.91283,21745
80.91421,21746
80.91597,21747
80.92066,21748
80.92195,21749
80.92415,21750
80.92619,21751
80.92777,21752
80.92854,21753
80.93063,21754
80.94035,21755
80.94332,21756
80.94348,21757
80.94467,21758
80.94738,21759
80.95116,21760
80.95116,21761
80.95321,21762
80.95436,21763
80.95618,21764
80.95618,21765
80.95618,21766
80.95671,21767
80.96022,21768
80.96408,21769
80.96731,21770
80.96731,21771
80.96759,21772
80.97183,21773
80.97183,21774
80.97183,21775
80.97183,21776
80.97205,21777
80.97427,21778
80.97702,21779
80.97702,21780
80.98056,21781
80.9813,21782
80.98152,21783
80.98215,21784
80.98232,21785
80.98361,21786
80.9851,21787
80.98618,21788
80.9883,21789
80.9885,21790
80.99701,21791
80.99714,21792
80.9991,21793
81.00285,21794
81.00784,21795
81.0121,21796
81.0173,21797
81.01842,21798
81.02081,21799
81.02081,21800
81.0215,21801
81.02656,21802
81.03002,21803
81.03173,21804
81.03173,21805
81.03173,21806
81.03697,21807
81.04451,21808
81.04456,21809
81.04456,21810
81.04918,21811
81.05044,21812
81.05052,21813
81.05299,21814
81.05299,21815
81.05602,21816
81.05602,21817
81.05602,21818
81.05679,21819
81.05707,21820
81.0584,21821
81.05997,21822
81.05997,21823
81.06397,21824
81.06397,21825
81.06402,21826
81.06442,21827
81.07667,21828
81.0767,21829
81.08068,21830
81.08333,21831
81.08333,21832
81.08619,21833
81.0871,21834
81.08736,21835
81.0876,21836
81.08968,21837
81.08968,21838
81.09032,21839
81.094,21840
81.09792,21841
81.10085,21842
81.10943,21843
81.11155,21844
81.11173,21845
81.11173,21846
81.11173,21847
81.11245,21848
81.11258,21849
81.11263,21850
81.11791,21851
81.12103,21852
81.12211,21853
81.12365,21854
81.12524,21855
81.12712,21856
81.12746,21857
81.12873,21858
81.13057,21859
81.13081,21860
81.1332,21861
81.13434,21862
81.14121,21863
81.14121,21864
81.14194,21865
81.14359,21866
81.14519,21867
81.14756,21868
81.1477,21869
81.14878,21870
81.1498,21871
81.15158,21872
81.15202,21873
81.15277,21874
81.15314,21875
81.15469,21876
81.15483,21877
81.159,21878
81.15975,21879
81.15975,21880
81.16112,21881
81.16197,21882
81.1656,21883
81.16667,21884
81.17053,21885
81.17314,21886
81.17863,21887
81.18042,21888
81.18408,21889
81.19882,21890
81.20016,21891
81.20161,21892
81.20386,21893
81.20859,21894
81.20903,21895
81.20905,21896
81.21197,21897
81.21476,21898
81.21662,21899
81.21663,21900
81.21709,21901
81.21943,21902
81.22032,21903
81.22269,21904
81.22269,21905
81.2301,21906
81.23147,21907
81.23147,21908
81.23244,21909
81.23244,21910
81.23244,21911
81.23265,21912
81.23288,21913
81.23306,21914
81.23321,21915
81.23552,21916
81.23554,21917
81.23899,21918
81.24364,21919
81.24378,21920
81.24408,21921
81.24724,21922
81.24959,21923
81.25,21924
81.25,21925
81.25,21926
81.25434,21927
81.25898,21928
81.25931,21929
81.25964,21930
81.26624,21931
81.27376,21932
81.27388,21933
81.27891,21934
81.28102,21935
81.28329,21936
81.28422,21937
81.28627,21938
81.28868,21939
81.29045,21940
81.29161,21941
81.29647,21942
81.2982,21943
81.29961,21944
81.29967,21945
81.30335,21946
81.30335,21947
81.30397,21948
81.30859,21949
81.3151,21950
81.31574,21951
81.32087,21952
81.32148,21953
81.32417,21954
81.32609,21955
81.32994,21956
81.33187,21957
81.33303,21958
81.33303,21959
81.33321,21960
81.33333,21961
81.33333,21962
81.33333,21963
81.33728,21964
81.34053,21965
81.3411,21966
81.3433,21967
81.34525,21968
81.34595,21969
81.34915,21970
81.35384,21971
81.35663,21972
81.35668,21973
81.35706,21974
81.35824,21975
81.35901,21976
81.35965,21977
81.3605,21978
81.362,21979
81.36219,21980
81.36223,21981
81.36276,21982
81.36691,21983
81.37269,21984
81.373,21985
81.373,21986
81.37754,21987
81.37852,21988
81.3864,21989
81.39205,21990
81.39261,21991
81.39436,21992
81.39649,21993
81.39649,21994
81.39649,21995
81.39742,21996
81.39998,21997
81.40014,21998
81.40014,21999
81.40014,22000
81.40014,22001
81.40014,22002
81.40255,22003
81.40255,22004
81.40444,22005
81.40474,22006
81.40547,22007
81.40547,22008
81.40866,22009
81.41156,22010
81.41347,22011
81.41586,22012
81.42357,22013
81.42357,22014
81.42397,22015
81.42664,22016
81.42744,22017
81.43151,22018
81.43239,22019
81.43239,22020
81.43348,22021
81.43749,22022
81.44085,22023
81.44179,22024
81.44744,22025
81.44744,22026
81.44783,22027
81.44783,22028
81.44869,22029
81.44988,22030
81.45039,22031
81.45039,22032
81.45143,22033
81.45439,22034
81.458,22035
81.46385,22036
81.46385,22037
81.46782,22038
81.47053,22039
81.47211,22040
81.47272,22041
81.47459,22042
81.47469,22043
81.47514,22044
81.47518,22045
81.47518,22046
81.47557,22047
81.47577,22048
81.47876,22049
81.48133,22050
81.48237,22051
81.48289,22052
81.48289,22053
81.48396,22054
81.48495,22055
81.48524,22056
81.48628,22057
81.48855,22058
81.48859,22059
81.49309,22060
81.49352,22061
81.49408,22062
81.4983,22063
81.49872,22064
81.49872,22065
81.49897,22066
81.49923,22067
81.49933,22068
81.4997,22069
81.50419,22070
81.50659,22071
81.51156,22072
81.51346,22073
81.5138,22074
81.51439,22075
81.51455,22076
81.51532,22077
81.51553,22078
81.51807,22079
81.5203,22080
81.52682,22081
81.53325,22082
81.53349,22083
81.53621,22084
81.53691,22085
81.5387,22086
81.53873,22087
81.54086,22088
81.54141,22089
81.54219,22090
81.5439,22091
81.54442,22092
81.54477,22093
81.54486,22094
81.54688,22095
81.55027,22096
81.55334,22097
81.55494,22098
81.55612,22099
81.55825,22100
81.55995,22101
81.56097,22102
81.56155,22103
81.5633,22104
81.56397,22105
81.56575,22106
81.56711,22107
81.56959,22108
81.5792,22109
81.58278,22110
81.58743,22111
81.58834,22112
81.59236,22113
81.59298,22114
81.593,22115
81.5934,22116
81.5934,22117
81.5934,22118
81.59511,22119
81.59553,22120
81.59791,22121
81.60069,22122
81.60157,22123
81.6034,22124
81.6034,22125
81.60349,22126
81.60649,22127
81.60674,22128
81.60881,22129
81.61193,22130
81.61568,22131
81.61793,22132
81.61922,22133
81.61965,22134
81.61965,22135
81.62246,22136
81.62308,22137
81.62654,22138
81.6274,22139
81.62774,22140
81.62872,22141
81.63093,22142
81.63609,22143
81.64092,22144
81.64178,22145
81.64404,22146
81.64509,22147
81.64612,22148
81.64678,22149
81.64808,22150
81.64821,22151
81.64999,22152
81.65209,22153
81.65257,22154
81.65479,22155
81.6583,22156
81.66075,22157
81.66075,22158
81.66329,22159
81.66667,22160
81.66667,22161
81.66667,22162
81.67409,22163
81.67423,22164
81.68084,22165
81.68125,22166
81.68126,22167
81.68203,22168
81.68448,22169
81.68477,22170
81.68524,22171
81.689,22172
81.68992,22173
81.69211,22174
81.69282,22175
81.69494,22176
81.69754,22177
81.69798,22178
81.69843,22179
81.69864,22180
81.70228,22181
81.70331,22182
81.70413,22183
81.7063,22184
81.7063,22185
81.70672,22186
81.7081,22187
81.70908,22188
81.71241,22189
81.71411,22190
81.71457,22191
81.71457,22192
81.7245,22193
81.7253,22194
81.72565,22195
81.72678,22196
81.72684,22197
81.72861,22198
81.72968,22199
81.73085,22200
81.73284,22201
81.73415,22202
81.73415,22203
81.73486,22204
81.74074,22205
81.74892,22206
81.75,22207
81.75546,22208
81.75593,22209
81.75593,22210
81.75659,22211
81.75713,22212
81.7578,22213
81.7595,22214
81.7595,22215
81.7595,22216
81.7595,22217
81.75998,22218
81.76074,22219
81.77129,22220
81.77379,22221
81.77387,22222
81.77397,22223
81.77604,22224
81.77751,22225
81.77922,22226
81.77955,22227
81.78037,22228
81.78303,22229
81.78588,22230
81.78954,22231
81.78991,22232
81.79197,22233
81.79197,22234
81.79197,22235
81.79197,22236
81.80063,22237
81.80207,22238
81.8028,22239
81.80429,22240
81.80477,22241
81.80539,22242
81.80576,22243
81.8059,22244
81.81132,22245
81.81165,22246
81.81182,22247
81.81403,22248
81.81452,22249
81.81452,22250
81.81559,22251
81.81574,22252
81.81645,22253
81.81669,22254
81.81735,22255
81.81745,22256
81.81838,22257
81.81847,22258
81.81862,22259
81.8193,22260
81.82583,22261
81.82592,22262
81.82693,22263
81.82881,22264
81.83023,22265
81.83172,22266
81.83281,22267
81.83333,22268
81.83333,22269
81.83333,22270
81.83834,22271
81.84001,22272
81.84109,22273
81.84327,22274
81.84327,22275
81.84382,22276
81.8454,22277
81.8454,22278
81.85016,22279
81.86513,22280
81.86729,22281
81.86741,22282
81.86814,22283
81.87224,22284
81.87328,22285
81.87561,22286
81.87561,22287
81.87636,22288
81.87844,22289
81.87849,22290
81.87946,22291
81.88363,22292
81.8842,22293
81.88706,22294
81.89186,22295
81.89657,22296
81.89748,22297
81.89866,22298
81.90248,22299
81.90248,22300
81.90364,22301
81.90693,22302
81.91058,22303
81.91111,22304
81.913,22305
81.91534,22306
81.91556,22307
81.91667,22308
81.91667,22309
81.91955,22310
81.91961,22311
81.92393,22312
81.92448,22313
81.92615,22314
81.92619,22315
81.92627,22316
81.92691,22317
81.92822,22318
81.92905,22319
81.92905,22320
81.92905,22321
81.92939,22322
81.93373,22323
81.93418,22324
81.93588,22325
81.93729,22326
81.93729,22327
81.93729,22328
81.93742,22329
81.93742,22330
81.94038,22331
81.9435,22332
81.94567,22333
81.94716,22334
81.94731,22335
81.95076,22336
81.95134,22337
81.95142,22338
81.95362,22339
81.96356,22340
81.96613,22341
81.96627,22342
81.97143,22343
81.97238,22344
81.97897,22345
81.97989,22346
81.98313,22347
81.98451,22348
81.98816,22349
81.98833,22350
81.99056,22351
81.99205,22352
81.99211,22353
81.9956,22354
81.99858,22355
81.99881,22356
81.99956,22357
82.00423,22358
82.00436,22359
82.00931,22360
82.01181,22361
82.01429,22362
82.0164,22363
82.01797,22364
82.02886,22365
82.03159,22366
82.03261,22367
82.03603,22368
82.0429,22369
82.04301,22370
82.04318,22371
82.04535,22372
82.04762,22373
82.0477,22374
82.04971,22375
82.05203,22376
82.05526,22377
82.05847,22378
82.05869,22379
82.06112,22380
82.06676,22381
82.06676,22382
82.07111,22383
82.07449,22384
82.07469,22385
82.07555,22386
82.07716,22387
82.07716,22388
82.07716,22389
82.07716,22390
82.07716,22391
82.07917,22392
82.07994,22393
82.08001,22394
82.08114,22395
82.08178,22396
82.08222,22397
82.08333,22398
82.08333,22399
82.08333,22400
82.08901,22401
82.09064,22402
82.09338,22403
82.09509,22404
82.1012,22405
82.1054,22406
82.10681,22407
82.11085,22408
82.11528,22409
82.11835,22410
82.11835,22411
82.11835,22412
82.13321,22413
82.13833,22414
82.14104,22415
82.14428,22416
82.14451,22417
82.14451,22418
82.14495,22419
82.14736,22420
82.14853,22421
82.14959,22422
82.14989,22423
82.15072,22424
82.15486,22425
82.15491,22426
82.15513,22427
82.16075,22428
82.16339,22429
82.16458,22430
82.16573,22431
82.16667,22432
82.17001,22433
82.17073,22434
82.17262,22435
82.17364,22436
82.17364,22437
82.17757,22438
82.18468,22439
82.19227,22440
82.19727,22441
82.20204,22442
82.20371,22443
82.2051,22444
82.21892,22445
82.22471,22446
82.22784,22447
82.23342,22448
82.23642,22449
82.23653,22450
82.2399,22451
82.24301,22452
82.24301,22453
82.24301,22454
82.24332,22455
82.24343,22456
82.24364,22457
82.24527,22458
82.24908,22459
82.25,22460
82.25,22461
82.2547,22462
82.2547,22463
82.25907,22464
82.263,22465
82.26494,22466
82.27955,22467
82.28,22468
82.2839,22469
82.2843,22470
82.29142,22471
82.29221,22472
82.29755,22473
82.29761,22474
82.29761,22475
82.29896,22476
82.30074,22477
82.30074,22478
82.30074,22479
82.30912,22480
82.31013,22481
82.31063,22482
82.31295,22483
82.31301,22484
82.31493,22485
82.31805,22486
82.31874,22487
82.31874,22488
82.32411,22489
82.32498,22490
82.32702,22491
82.32738,22492
82.32824,22493
82.33333,22494
82.33333,22495
82.34207,22496
82.34493,22497
82.34493,22498
82.34814,22499
82.34942,22500
82.35363,22501
82.35468,22502
82.35777,22503
82.35777,22504
82.36473,22505
82.36492,22506
82.36672,22507
82.36752,22508
82.36985,22509
82.37053,22510
82.37053,22511
82.37298,22512
82.37299,22513
82.37594,22514
82.37862,22515
82.37953,22516
82.38665,22517
82.38682,22518
82.3894,22519
82.39521,22520
82.39647,22521
82.39881,22522
82.40271,22523
82.40495,22524
82.40569,22525
82.40573,22526
82.40615,22527
82.40969,22528
82.40995,22529
82.41391,22530
82.41955,22531
82.42031,22532
82.42169,22533
82.42185,22534
82.42609,22535
82.42609,22536
82.43232,22537
82.43251,22538
82.43437,22539
82.43437,22540
82.44012,22541
82.44473,22542
82.44934,22543
82.4513,22544
82.45155,22545
82.45327,22546
82.45567,22547
82.45979,22548
82.46064,22549
82.46295,22550
82.46639,22551
82.4684,22552
82.46944,22553
82.46974,22554
